Ident,Grade,Salary,Job Fxn Group,F1,F2,F3,F4,F5,F6,F7,F8,F9,Level Descr,L1,L2,L3,L4,L5,L6,L7,L8,Gender,Reten,Ethnic Group,Minority,P2,P1,Yrs of Service,Service Cat,S1,S2,S3,S4,EE Age,Age Cat,Yrs in Job,LevDescN,ServCatN,PerfN
594375,014,186500,IT,0,0,0,0,0,1,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,ASIAN,1,1,0,10.8,10+,0,0,0,1,44,1,0.25,8,5,2
594386,014,168450,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,BLACK,1,1,0,6.3,5 up to 8,0,1,0,0,31,0,1.416666667,8,3,2
594419,011,77500,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,10.8,10+,0,0,0,1,36,0,1.916666667,5,5,1
594428,014,177900,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,TWO,1,1,0,10.8,10+,0,0,0,1,34,0,2.5,8,5,2
594430,014,158500,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,ASIAN,1,1,0,10.8,10+,0,0,0,1,36,0,1.75,8,5,2
594439,007,60112,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.8,10+,0,0,0,1,60,1,8.916666667,1,5,2
594451,013,102577,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,10.8,10+,0,0,0,1,48,1,1.75,7,5,1
594475,014,165000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,TWO,1,1,0,9.6,8 up to 10,0,0,1,0,36,0,1.25,8,4,2
594509,011,93183,IT,0,0,0,0,0,1,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,10.8,10+,0,0,0,1,44,1,4.25,5,5,1
594517,011,87948,IT,0,0,0,0,0,1,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,10.8,10+,0,0,0,1,35,0,5.5,5,5,2
594526,010,73248,Digital,0,0,0,0,0,0,0,0,1,Assistant Manager,0,0,1,0,0,0,0,0,0,1,HISPA,1,0,0,8.9,8 up to 10,0,0,1,0,29,0,1.25,4,4,1
594565,011,84807,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,ASIAN,1,1,0,6.5,5 up to 8,0,1,0,0,31,0,3.166666667,5,3,2
594568,008,46768,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,10.8,10+,0,0,0,1,41,1,10.83333333,1,5,1
594576,014,158000,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,1,0,9.8,8 up to 10,0,0,1,0,31,0,0.75,8,4,2
594583,013,107170,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,ASIAN,1,1,0,10.8,10+,0,0,0,1,34,0,1.25,7,5,2
594598,012,109272,SuppChain,0,0,0,1,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,ASIAN,1,1,0,9.7,8 up to 10,0,0,1,0,31,0,0,6,4,2
594599,008,48664,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.8,10+,0,0,0,1,34,0,10.83333333,1,5,2
594602,008,53720,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.8,10+,0,0,0,1,62,1,10.83333333,1,5,2
594623,013,133197,R&I,0,0,0,0,0,0,1,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,0,1,10.8,10+,0,0,0,1,34,0,1.166666667,7,5,3
594624,012,82896,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,1,0,10.8,10+,0,0,0,1,36,0,0.833333333,6,5,2
594655,009,53600,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,10.8,10+,0,0,0,1,32,0,2.25,1,5,1
594670,012,97968,HR,0,0,1,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,10.8,10+,0,0,0,1,34,0,1.166666667,6,5,2
594673,008,55616,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,1,0,10.8,10+,0,0,0,1,52,1,0.75,1,5,2
594698,013,105639,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,ASIAN,1,1,0,10.7,10+,0,0,0,1,41,1,0.25,7,5,2
594699,015,190000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,TWO,1,1,0,10.7,10+,0,0,0,1,35,0,0.5,9,5,2
594730,015,180950,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,10.7,10+,0,0,0,1,44,1,1.25,9,5,2
594754,011,83760,IT,0,0,0,0,0,1,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,ASIAN,1,1,0,10.8,10+,0,0,0,1,38,0,5.25,5,5,2
594777,013,114825,HR,0,0,1,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,10.8,10+,0,0,0,1,37,0,0.833333333,7,5,1
594789,013,96453,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,10.7,10+,0,0,0,1,41,1,6.25,7,5,2
594799,010,61912,Sales Sup,0,1,0,0,0,0,0,0,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,WHITE,0,0,0,10.7,10+,0,0,0,1,54,1,0.583333333,4,5,1
594803,010,63656,SuppChain,0,0,0,1,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,10.7,10+,0,0,0,1,32,0,3.583333333,2,5,1
594830,014,130500,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,0,WHITE,0,0,0,10.7,10+,0,0,0,1,41,1,2.916666667,8,5,1
594845,011,81666,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,1,0,10.7,10+,0,0,0,1,42,1,2.583333333,5,5,2
594847,009,60341,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,10.7,10+,0,0,0,1,49,1,0.916666667,1,5,1
594848,013,108701,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,10.7,10+,0,0,0,1,33,0,0.25,7,5,2
594853,009,61068,SuppChain,0,0,0,1,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,0,WHITE,0,1,0,10.7,10+,0,0,0,1,33,0,0.666666667,3,5,2
594859,014,153000,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,0,HISPA,1,0,0,10.8,10+,0,0,0,1,44,1,3.75,8,5,1
594901,013,85736,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,10.6,10+,0,0,0,1,37,0,5.25,7,5,1
594903,014,165000,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,7.2,5 up to 8,0,1,0,0,39,0,0.833333333,8,3,1
594904,011,83760,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,BLACK,1,0,0,10.7,10+,0,0,0,1,53,1,10.66666667,5,5,1
594910,013,124011,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,10.7,10+,0,0,0,1,46,1,7.25,7,5,2
594913,015,258000,Fin & Acct,0,0,0,0,1,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,1,0,10.7,10+,0,0,0,1,49,1,10.66666667,9,5,2
594933,015,245000,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,10.6,10+,0,0,0,1,46,1,6,9,5,2
594936,009,52344,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,10.7,10+,0,0,0,1,41,1,4.5,1,5,1
594940,012,108016,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,ASIAN,1,0,0,10.6,10+,0,0,0,1,32,0,0.416666667,6,5,1
594957,011,78525,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,10.6,10+,0,0,0,1,36,0,0.916666667,5,5,1
594968,011,96300,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,0,1,10.6,10+,0,0,0,1,33,0,4.5,5,5,3
594982,014,172500,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,HISPA,1,1,0,10.5,10+,0,0,0,1,39,0,2,8,5,2
594983,007,54625,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,1,0,10.6,10+,0,0,0,1,48,1,10.58333333,1,5,2
595011,015,205000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,0,9.3,8 up to 10,0,0,1,0,37,0,1.166666667,9,4,1
595012,013,113294,HR,0,0,1,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,10.6,10+,0,0,0,1,35,0,0.833333333,7,5,2
595028,011,96324,Sales Sup,0,1,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,10.6,10+,0,0,0,1,47,1,0.5,5,5,1
595042,014,160000,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,10.5,10+,0,0,0,1,37,0,0.666666667,8,5,1
595046,012,108016,IT,0,0,0,0,0,1,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,ASIAN,1,1,0,10.6,10+,0,0,0,1,54,1,1.25,6,5,2
595068,013,85736,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,BLACK,1,1,0,10.5,10+,0,0,0,1,34,0,0.25,7,5,2
595074,008,46768,Gen Admin,1,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,10.5,10+,0,0,0,1,47,1,5.916666667,1,5,1
595087,012,105504,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,HISPA,1,1,0,10.5,10+,0,0,0,1,53,1,10.5,6,5,2
595091,014,166200,R&I,0,0,0,0,0,0,1,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,0,0,10.5,10+,0,0,0,1,54,1,1.25,8,5,1
595095,010,68888,Mktg,0,0,0,0,0,0,0,1,0,Professional,1,0,0,0,0,0,0,0,0,0,BLACK,1,1,0,10.5,10+,0,0,0,1,38,0,1,2,5,2
595129,009,64703,IT,0,0,0,0,0,1,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,10.5,10+,0,0,0,1,39,0,6.25,1,5,1
595140,013,137790,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,HISPA,1,1,0,10.5,10+,0,0,0,1,50,1,6.25,7,5,2
595145,015,180000,Digital,0,0,0,0,0,0,0,0,1,Vice President,0,0,0,0,0,0,0,1,0,1,HISPA,1,1,0,10.4,10+,0,0,0,1,34,0,0.416666667,9,5,2
595165,014,154000,HR,0,0,1,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,AMIND,1,0,0,10.4,10+,0,0,0,1,40,0,1.25,8,5,1
595204,008,47400,R&I,0,0,0,0,0,0,1,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.4,10+,0,0,0,1,49,1,1.25,1,5,2
595211,010,61040,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,WHITE,0,0,0,10.4,10+,0,0,0,1,43,1,1.25,4,5,1
595214,011,72243,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,10.4,10+,0,0,0,1,34,0,1.25,5,5,1
595240,015,230000,IT,0,0,0,0,0,1,0,0,0,Vice President,0,0,0,0,0,0,0,1,1,0,WHITE,0,0,0,10.3,10+,0,0,0,1,47,1,4.75,9,5,1
595250,013,87267,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,10.3,10+,0,0,0,1,36,0,0.916666667,7,5,2
595262,013,134000,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,0,1,10.4,10+,0,0,0,1,34,0,0.083333333,7,5,3
595272,015,213000,HR,0,0,1,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,0,WHITE,0,0,0,10.3,10+,0,0,0,1,49,1,5,9,5,1
595285,011,75384,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,0,0,10.4,10+,0,0,0,1,36,0,1.25,5,5,1
595306,008,51824,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,10.3,10+,0,0,0,1,44,1,4.583333333,1,5,1
595314,013,99515,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,1,HISPA,1,1,0,10.3,10+,0,0,0,1,33,0,1.416666667,7,5,2
595319,012,95456,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,HISPA,1,0,0,10.3,10+,0,0,0,1,36,0,4.25,6,5,1
595320,007,47725,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,10.3,10+,0,0,0,1,53,1,4.5,1,5,1
595356,011,73290,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,10.3,10+,0,0,0,1,34,0,2.25,5,5,1
595368,012,108016,IT,0,0,0,0,0,1,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,ASIAN,1,0,1,10.3,10+,0,0,0,1,43,1,1.25,6,5,3
595385,011,91089,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,0,1,10.3,10+,0,0,0,1,32,0,4.25,5,5,3
595386,011,95050,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,BLACK,1,0,0,10.3,10+,0,0,0,1,51,1,0.416666667,5,5,1
595389,011,79572,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,0,0,BLACK,1,1,0,10.3,10+,0,0,0,1,37,0,3.833333333,5,5,2
595400,014,170000,IT,0,0,0,0,0,1,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,10.3,10+,0,0,0,1,54,1,2.916666667,8,5,2
595412,012,104248,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,HISPA,1,1,0,10.3,10+,0,0,0,1,38,0,2.75,6,5,2
595426,012,92944,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,ASIAN,1,1,0,10.3,10+,0,0,0,1,40,0,0.25,6,5,2
595438,013,120949,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,10.3,10+,0,0,0,1,43,1,0.916666667,7,5,2
595457,014,178000,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,10.2,10+,0,0,0,1,37,0,3.75,8,5,2
595462,013,150038,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,10.3,10+,0,0,0,1,32,0,1.5,7,5,2
595464,013,151569,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,ASIAN,1,1,0,10.2,10+,0,0,0,1,49,1,3.5,7,5,2
595475,014,153000,Sales Sup,0,1,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,10.3,10+,0,0,0,1,33,0,0.666666667,8,5,1
595492,007,40825,Gen Admin,1,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,HISPA,1,0,0,10.2,10+,0,0,0,1,53,1,5.916666667,1,5,1
595493,015,179000,Sales Sup,0,1,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,0,WHITE,0,1,0,10.2,10+,0,0,0,1,46,1,2.75,9,5,2
595499,012,106760,SuppChain,0,0,0,1,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,HISPA,1,1,0,8.8,8 up to 10,0,0,1,0,31,0,0.583333333,6,4,2
595504,009,66157,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,10.2,10+,0,0,0,1,34,0,0.083333333,1,5,1
595526,012,109100,Fin & Acct,0,0,0,0,1,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,0,0,10.2,10+,0,0,0,1,36,0,0.75,6,5,1
595528,014,165000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,10.1,10+,0,0,0,1,35,0,1.666666667,8,5,2
595531,008,54984,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.2,10+,0,0,0,1,48,1,1.166666667,1,5,2
595538,015,233200,R&I,0,0,0,0,0,0,1,0,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,1,10.2,10+,0,0,0,1,37,0,3.25,9,5,3
595559,013,117887,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,10.2,10+,0,0,0,1,44,1,3.25,7,5,2
595566,014,169000,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,1,0,10.1,10+,0,0,0,1,44,1,1.083333333,8,5,2
595571,014,165000,IT,0,0,0,0,0,1,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,0,WHITE,0,0,0,10.1,10+,0,0,0,1,54,1,5.25,8,5,1
595582,009,61068,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.1,10+,0,0,0,1,45,1,3.25,1,5,2
595586,014,171850,Mfg,0,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,ASIAN,1,1,0,2.8,0 up to 3,0,0,0,0,41,1,2.75,8,1,2
595606,015,198850,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,1,9.9,8 up to 10,0,0,1,0,46,1,3.25,9,4,3
595628,013,131666,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,10.0,10+,0,0,0,1,54,1,10,7,5,1
595661,014,145000,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,0,1,10.0,10+,0,0,0,1,35,0,1.75,8,5,3
595670,011,78525,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,9.3,8 up to 10,0,0,1,0,33,0,3.666666667,5,4,2
595672,008,47400,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,10.0,10+,0,0,0,1,34,0,4.25,1,5,2
595674,007,46000,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,10.0,10+,0,0,0,1,46,1,4.5,1,5,1
595685,011,77478,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,10.0,10+,0,0,0,1,35,0,0.25,5,5,2
595712,015,260000,Fin & Acct,0,0,0,0,1,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,1,1,ASIAN,1,1,0,7.9,5 up to 8,0,1,0,0,38,0,0.833333333,9,3,2
595731,014,170250,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,9.9,8 up to 10,0,0,1,0,34,0,1.583333333,8,4,2
595736,011,93183,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,10.0,10+,0,0,0,1,43,1,1.25,5,5,2
595744,013,113294,HR,0,0,1,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,HISPA,1,1,0,10.0,10+,0,0,0,1,33,0,0.75,7,5,2
595761,015,183850,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,0,1,9.9,8 up to 10,0,0,1,0,40,0,2.166666667,9,4,3
595763,012,126856,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,0,0,9.9,8 up to 10,0,0,1,0,47,1,6.25,6,4,1
595768,008,54352,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,9.9,8 up to 10,0,0,1,0,57,1,9.916666667,1,4,1
595769,011,81666,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,0,0,9.7,8 up to 10,0,0,1,0,32,0,1.25,5,4,1
595779,014,168850,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,9.9,8 up to 10,0,0,1,0,36,0,2.5,8,4,2
595786,014,170200,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,9.8,8 up to 10,0,0,1,0,33,0,3,8,4,1
595790,013,143914,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,9.9,8 up to 10,0,0,1,0,57,1,7.833333333,7,4,2
595802,007,52624,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,9.9,8 up to 10,0,0,1,0,32,0,5.583333333,1,4,1
595814,009,69300,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,9.9,8 up to 10,0,0,1,0,54,1,1.5,1,4,1
595866,014,180000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,8.6,8 up to 10,0,0,1,0,30,0,2,8,4,2
595868,012,94000,Digital,0,0,0,0,0,0,0,0,1,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,0,0,8.0,8 up to 10,0,0,1,0,31,0,2.25,6,4,1
595870,007,54309,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,9.8,8 up to 10,0,0,1,0,53,1,9.666666667,1,4,1
595872,007,56035,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,9.8,8 up to 10,0,0,1,0,57,1,9.833333333,1,4,2
595873,015,235000,Gen Admin,1,0,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,9.8,8 up to 10,0,0,1,0,50,1,7.25,9,4,2
595897,014,160000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,BLACK,1,0,0,8.6,8 up to 10,0,0,1,0,31,0,2.083333333,8,4,1
595901,014,182000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,8.6,8 up to 10,0,0,1,0,40,0,2.666666667,8,4,2
595926,010,82840,HR,0,0,1,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,ASIAN,1,1,0,9.8,8 up to 10,0,0,1,0,59,1,3.666666667,2,4,2
595963,011,82713,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,0,0,9.8,8 up to 10,0,0,1,0,33,0,2.333333333,5,4,1
595965,015,208300,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,1,ASIAN,1,1,0,9.8,8 up to 10,0,0,1,0,52,1,3.75,9,4,2
595972,011,67008,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,7.8,5 up to 8,0,1,0,0,30,0,0.25,5,3,2
595987,012,99224,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,ASIAN,1,1,0,8.8,8 up to 10,0,0,1,0,31,0,1.25,6,4,2
596007,015,216500,Gen Admin,1,0,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,1,0,9.7,8 up to 10,0,0,1,0,61,1,3.25,9,4,2
596024,011,90042,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,8.7,8 up to 10,0,0,1,0,31,0,1.5,5,4,1
596032,009,56706,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,9.8,8 up to 10,0,0,1,0,39,0,4.5,1,4,1
596033,011,87948,IT,0,0,0,0,0,1,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,9.8,8 up to 10,0,0,1,0,31,0,3.75,5,4,2
596035,013,124011,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,9.8,8 up to 10,0,0,1,0,33,0,0.25,7,4,2
596040,015,222800,Gen Admin,1,0,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,1,0,9.8,8 up to 10,0,0,1,0,44,1,2.083333333,9,4,2
